K1d15_027_0 AAlEaaabAAAAaaAAwzAAA-aa-aaKaaCaaAAAaaABaaaaaaaAAACaaabayaaaCaaAabDAcaAAaAAAaabyAbCd-bAaaawAAaczaaAa--C-B-aaAacCDc-aaAzaaAaG---acAaC-AAdzGbaAabAAAAAaCAAg--FcaAAcaaAAAAaaad--BAbbBaayACaAAaAaaaDbCdvAADbAbayAaaAaABFfc-C
K1d15_027_1 czcCeaaAa-dAACAbacAaAAA-Aba-aAAAA-aBdAABAbaaaAcAaAaAAaaaAabAaAAAAaaAab--AabbAAAaF-BAbaCaCcaAAaaA-AAbaAAAAAbaaAa---aaaaaDacaACAaAaaaaBaaxABACdAaAAaAbAAbbCabBaaAyfaAaaaAAaAaAdzaAAAAAAAcazCae-y
K1d15_028_0 bDywFdBd-uaBaybCaaaaaCbAAAyaaauzDbAbaa-wFcCfBcAA-AdA-AdCaa--AAAaaaAaD-AAaA-aA-AeDAAcaAcAAAaAAaDaa--CaaAcG-dCaaaaAA-cAcCcADA-aaACaaaCaaAcCcaDc-aBa-aBa-AAaaAAAAACCAACdAa-aA
K1d15_028_1 -dGaAzAAaabbFAAbaaAz--dCaAyzAa-aaAdwabBbGAaAAb-abBAabAAAa-BaaAAaAbAAdAa-GaAB-BcyDcaaA-w--z----B-baAFeBbaAzb-BaaBa-aa---aaa-aAFAdCBaaaA-bdDADaDa-Caz--CczazaaAaaaCaAaaBcwCAAAa-dC-awCyDAeAAACaaAaaaAAAaaBaa-aAcAAAdAAAdG-
K1d15_029_0 BBbBgEBaAAE--AabBaaaaDb-bBaA-daaayA-abAAAzaaABDcaaaaAAAAAAa-aazaaaauCaaabBx-aBzbAbzCbAAaaaz--zAAAaCcaAaBC-bCaaAazAcBzaAA-AcxzaAA---aA---aaz-aCaabAABB-CaaaaaaCaaAz--CaaaaaaCaaAC
K1d15_029_1 -eAAba-aBaaeEbb-B--bcCaAaaAz-Aze-BaAAaaa-a-aAACCACbaAab-AaBCAaaaaaAAAaA-a-Ad-bB-aaaaBaaBaaaA-a-A---A-AAAAaaADd-DbBa-aAc----BaaaaAAb--AaaAAbAbz--AaaAAbAbAE--aAeczaAA-z-Aa-aaAaaBAAabEcAaB-aaAaaACaaBbBCaAA-aBaaaacEacAaaaaaaGab-BCacAaaEacAaaAaAabAAB---AaaAAbAa-aAA-
K1d15_030_0 AbaBBbAcaaazAAAd-aaAA-C-cAaaaaCaAzdC-bGbBbe--AaAbfGaeFaAAbbaAA--B-adABabCbA-B-bB--d-bBA--B---a--AdABbA-A-aCaaaa-aaCB-dDb-aCcAAAAbaaAAAEc-daABAAbAAabAzAaCaabAa-D-ABbaaaaAaaaGBaaaCaaaAEBabBb-b-CbDdGba---b-
K1d15_030_1 BBCaaAaaaBa-AAaAaa-cGA-aAbaaAA-aAafAAbvAAAAdAAyy-aA-A-abBbDAAbCaaAaaaaAa-azABAgaHaaaaaCAc-cCaAaCfFaaaBbaaA-AAAacDAa--eaaDaaaAa--ab-yFaACaaAACaAaaaACaaaAAb-baaaazBaCAacAaaDacDdEaaaAaC-a-dCbaB-
K1d15_031_0 A--ABab-BAAbBcAaaaaawabAAa-AbDa--C-D-baAbB-Aaaa-Cc-AaaAaAaAaa-DbDabDabAAAaaaAaB-aAAab--AcDaaaaAaAAaACa-AAb-cAbAbAD--AabAB--aAbb--AAbaCaaAaaAa-aA-AAaDaCaaacBa--dA-aAcBAcB--aCAbABbaAAAAaCab-B----bAaaAaz
K1d15_031_1 -ABb-aaaaaAACbeDAaCaaBb--A-AD-baCdDeDbAA-CbAbaBaA-BagEaa-aABcBddBDaEaeABfaAaaaDDdaaaaaaAaAEbAEhDDd-DfAAdDDcaEf-Fca-dAABAcBc-Da--b---baDaaaDaaAaCbBAaaaaaAAaCbCba-cAaAAcbB-abC-caADf--acEy
K1d15_033_0 B-BA-aAAb-cCaaaAaBfcAAAAbAE-FdEDadBBdBaaCb-bAAdf-bAAd-AAy-BbAaxAbCbAAaCaaAc-AbAyAAayAAaAaAaaAy---AbxB-a---baAya--cz--b
K1d15_033_1 ABA-AAbA-CaaaAayxAAAbdvaAB-AbB-czaayxAAaAa-a-EAAabBAAAacAbFaaaEafEzea-JDbGAAabBaAAdbaC-aAAA---aaAA--aaAAaAacAAAcGAB-CBaBaaba-BBcbAzaC--
K1d15_034_0 -AdBAAdBbAzaw--AabAaaA-AaBaaAaB-aAabAaAzAAabAaxAbAaaacFAbAzaAabzbAAbaybAayCbAaybAAaaazbAAaAbayCaK-eA-AbA-DaaaAa-gxAAAbBdFbF
K1d15_034_1 AAdBAAdGaAgAADAadBxAAaaAzBaaDcAEbAbAAbBaaaabBazBaaaAdBadBAAzAababByABaaaaaAbBabAa-aAAbBaaaabBAA-AAbBaaaaAAaaDbaEe-dwdKcAiGbAbAAAcbAAaaabAAaaaCAAD-AAbA--CaacyAAAb-AB-A-AA-a-CaaaAayxAAAbe-u
K1d15_035_0 -AAAaaacGAAaaaDBA-aAb-E-baa--cBaaaG-ad--bA--bAb-GaaaAAbAdbEadBbbBadB-AAAAA-AEaaAACdAcGab-AaaCAAAaaaBAAdDaaaaaaaAyBAAxaaAEaaAzaBazbAAbxbtC-CAAaaazAaz-aAybBabBadG--c--y-aaaAaa-aAGaABbaAAbAAaa-cv
K1d15_035_1 w--xA-aw-baaBAaaAwaF-AA-bAaCAe-EcAAAcAAAAzbyAaByAdAAaCaAbaay-aAAbBab-BabvAAAzz-aBzA-bBaAcBAbAbAAAaaacAaAbCiaAd---AAaaaAAbACAAaCEc-A-cAAABa-aaABAbBaaAbBaa-cAACAacAAAAbAbaCAaa-ba---aaAAaaaACaAabDb-AAbGbaACgAAbBabAaAAbACCd-DaAcGba-adDdAAw
K1d15_036_0 -F-daCAaD---a-a-BabbGc-DaacCddGAAa--abBaaeCbBhAaaA-aC-A-aDaAA--B-abBaa-bBabAayA-Aaaax-aBBaAaAbAAbAz-axAbAaD
K1d15_036_1 AB---cCaaaBAAbAbA-abAaaaAcGbAabaCBacAbAAAAcAacDaaAhB-AAbDaaDcDcc-E-BEbabBaaCAbAbbDcAfw
K1d15_037_0 -----BbDbaaaa--g-AazaaAaaaCbAb-uv-v-Bbvc-abCBAbAAAaacAEbca-aACBa-aAaaaaaaaAwz-cAAAdAAAAaaaCBAbazbAAgwy-bAA------Abx-v----Abx--CbAAbw-bAAbx-CbbEzaaaAbavxaaC-abBawa--C--abCabBAadCa-----bAa-aaA-AbAAbA-AbA---AA-AbABaAb--------BbBBAbcazabwz-dvAx
K1d15_037_1 ---------B-----Aaz----A----Aa--b------Aa---FFfexaAC-CaaaaAA-ya--z
K1d15_038_0 --AaCaA---AaCcaAaAcBaaDAfaAaaaAbBaaAAaaBzbAAcAbAabbDdBAbAaCaaAAd-D-----AabAybv------AAyAAAAdFAeDaazA-AaBbcAAAaABAAbdx---bCbwGb-C-d-AaaaAaAc-wBb-yA-aC-AaAaaABbBbB-BAbAAbAaaa-----ayBAaAaC-aB-BaAAbabBbAaaaaaAG--aaAaA-aAAabaAbD--b-D-D--babz
K1d15_038_1 -----a-------Axz----A-----Aa---Ca-----AaG----AagD
K1d15_039_0 ---------b-E-------aa-B--aaaaa-CaaCCbaaCAcKb--aaaa-abae-aaA----bAAEaCcaaCAdaDA-aBAd-FfBb---AeAAaHAfBcCeAAadBcCCCAAbABbaCaaaAfF-AgbAAAbAbcAzEaAaaaaaACbBaaaaAAAAyBaAgDy-bBaAa-AACAbAAAdAaAAA-AbBAAb
K1d15_039_1 dB-AAa---Aa---Az--A--aC-
K1d15_040_0 -AbCb--xEfaay-aaCbazABaaaAAa--AaABaAAbAaa---baaAAAaaaAAaaA-baA--baA-iD-b----ay-HA-AbA-aA-CAaaaaC-AAAlBBbaaAy-AAaaAayaaCabAAaCAa-z
K1d15_040_1 -FbdD-daAAA-x-bgADbCe-aDbaCb-AAbyAAaCabAAaazAAaAazABaaaBazaxzAxaaBax-FabeC-AcAwAAaaaA-BCB-AADaAAaa-aAceAw--aaAAAAaaAAbCaauaAACCAcAAab-AaaaAAaAAaaaaaAAabAxEzAAAabzzAaCBaBaAdAbxCaaaAa
K1d15_041_0 aAbAzAAbAbAaaaAaaawBAaaAa-aAB-aazaxaBbaau-B-b-xzaaK-BaaaaaaCaaaAbAeEaAb-BcbBaaAgAbaAz---zaaAawcG-cxeI-AaaagJbAB-aaaBabB-ABABcAaAca-dAABAADabAazAAA-b-aACABaaCeAAAAAbaacaCcaAaAAaaaAabAaAAAAaaaAab--Acbae--Cy
K1d15_041_1 CA-a-AaAaAa-aAdAbaAAAAbaazzBaaaaaDazcaCAaaaaAaaaAaxA-aAaBAcaAaAaaAbAAbbCabBaaxbEcBAzaaaaAaAAAAaAdxaAAzAAAAAaazwDybDA-zaAdBaaaAbG--Aay-bDbAAdubBHcA-AbAAaabaaCa-CbaaaaDdD-AaAbCaA-BAcCaaAaDBAaAaAbF-a--aCaGaaAbAaABaDca
K1d15_042_0 --CbayBAbAwcEAcea-AAAAAaAAax----Aa--aa-baADy-IcaBaAFA-aAAazAECAhD-b-aAaCbBBAahAb-CxaaaDxaACaAz--aAbDdyAbDdGAAaAbAcAazc--AazEDaaabB-bybBcAaAy--w----AAdDaaaAAAaaAawCbw-AAA-aAD-AaaAAAiaAAAAAabaCaaabAAaEaA
K1d15_042_1 azCB-AB-Ca-bbDcbcavBaz-xwBaavaaCxAAAAaaaAbAaAAbaCxaAxA-abAAxaCaAAbaAAxC-baaaauCaaaaav-AAAxaACaA--xaaAw---uaBAAAAaaAAbxbAAxCxbCaaaAbCaAx-bAxAaaaaAbCaFAdAAAAaaaB-bAAdCaAdAAAAaaaA--AdAyd--Axa-AbaaAAbCaAcyabD---Caz-by--C
K1d15_043_0 zBAayaBaD--aaaAzaaAAAz-----a-CAA-azaaAzAAa-aaxA---BAab-AaAeBBgKda--A-AaaBacDcAaaBaaa-aAAyy--AAAa-aAdyBb-BaaaAAa----BAAaDAa-aAA-AbaAA----bByABaaAAeAzAAAaaAAczBAaaAAabBaaaCaaBaaAaAyBAAaaAaB-Aa-AaaAAa-zyz---zbAAbAaaAD-aaAzAbawy-cCw
K1d15_043_1 aaAaaaCaAc--aAaCaA--bAAaAa--AaAaAbBe--abAaA-Aaeaa-a-A---C---bzAaA-aaaaAddC---A-----FAabAAabAaCc-aAAaaCcAaaazB--AAcAaAcEaaAcDadB-AacAazAbAbawcAaAaAaaaxcAaAazxAAaAaEbAaaaaAbaAaABA-aAaaAa-aABAa-aaaDaaaaAAAc
K1d15_044_0 DbAaB-abaaAAA--bbAABa-BaKb---CAbcAAAbb-CacAaAaaBa-AaAaaaCaAaaCbaAaaaaAA-AACFdbABcBacDda-dsBacCAc--dhACdB-DAgAy-AaaacKBbabC-AA-Abaaaw-abAAbCaABb-aAAazA-AaBabAz--AAa-aAzaAaaaaGaAbAAdAaz--aAAAbAa-bCad-DBa
K1d15_044_1 bA-EdaaayAaCbAAabDAaaaa-aaAAzCaAzabAAc--CiaCa-aA---AbayAbAay-AcBBbyAAaz-azBcaaAz-aAyA-AAaaaAcGbAAdz-aaAAbAdADaaAayA-ACcDaBaAbybABzbAAAc--A-aAbADB-abA-D-cAbAAaz-a--y-b--bBaA-aaaaAvb-AaaaB-A-BfFbAaaayaA-baAmttAa-tt
K1d15_045_0 Baaaaau-Aa-BAAyaAbAAdDaAbADcaAAcGacAaabwaCaaABaaaCaaA-aaAA-CBcaAdyDBAAAa-aaaaaABaaaaa-bBac--Aa-a-a---AaaaeaAAAaA-aAbx-BaaDd-Bb-AAAAaCAbAACzEbAA-C-aAcBCaaa-aaAAAg--C-w
K1d15_045_1 aA---a-
K1d15_046_0 -aabdGaaA-cAaaAz-CAeDaaaaa-aaaaaaaaaaaF-aB-Ab-baaACAcAA-gEA--DAdDAAaaaAc-AdB-AAdDfBdIaacBaAbb-CbAzcE--aabaEbBAbC-----cAbAABABb-C-b-caaE---aaabdDbaAaA-Ab--bb-G-cBaAbCF-
K1d15_046_1 -AA-aaDca-eaaaA-AbC--aAa-c---cE-zAdD-zAdDdBBaAaaaabdBC-cJ-dJeAa-eAB-GhCfDBaB-C-b-C---aaa--aaaC--aaaC--b-bdbEfcDBfF-F
K1d15_047_0 AaaBaAaa-aaAaaa-A--daAaaaaaA--c--gAAAc-abAaAAAAbC-aA-a-aa--aAazaaavAbAAayAaCzaaaaaDECAebAAabBBAafCAbGaAdcAAaaAbaaGdDgiIc-bAdeAbabA-bcA-baCaaA-b-AAbAAbCaaaAbaabAaBa-CaABaFaaaa-abFaA-abAczBacF--d
K1d15_047_1 d---AAa-a-aBcEdF-nNkEBAcAyAcAa-CcCe-JdAcAadzabAFhBaAFccAE-c--cAAAabBAAAa-AdAabAAAgz-bBycGdCb-vaaABeEdDKAbAababAabBabBabBAba-BaAbdakMf-AACabAaA-AbaAaAa-Db-aCaabAAdczaJ
K1d15_048_0 daAdDaAfaaGcCdDa--AAeB-BgFABcChDbAAAcbBaab-aBcbBaacAaAbACbadDaadaabAAdJbaa-AbaAAAAAaaAAE-aCbcJbbbCbaCbAbAAAcCbAaaDAAD-aCbA-b---c--aey
K1d15_048_1 c-c-CAeHc-aDAadxadGaeDAdDbbBaAdbCCfAabBaacaAdGc-Aa-dIadAA-aAAbCbAaaD-DcBdCAibA-abCdGbAbJgCAbCbAaaD-aFAdAdCbBBxu-v
K1d15_049_0 F-AaaaAaAaaaC---A-bCa--AaAaaAaaaazfC-cDCBadDbbDd-D---c-bbDbbDdGaaaadDbbDaEbdDbbD--acaa-dDacAw--C-d-CxDdDzAADdDzAADdvAAAdvlvAAAdDzabC-zbbDdv-cBBabByaKaAaaaaAaaazCA-aaAcCaCbC-dAAbEeAAbDcyc-
K1d15_049_1 AaAaaac-aAabv--bB-AcBAAaa--aaBac-baCAaJ-cAaC-bBbdGafDcbEeAbCcCaAdDbbdDbbDDBaaAdCaaaA--b--Gb---AB-G-AABbBAAAgGf-CeFAAAaaaaA--CbCABAdAbAAacAdGBaaaAcCcAazf-aAcGA-EAa-FCbBAC
K1d15_050_0 AzBAz-BaaAazdDzD-AabAAdCyaAcAa-z-CcdCAcCzAAcAadv--DHaAaaadAaaaaAdaCcAad-baAaaaAd-bCaaca-EfBAdAAAdcCAa-AaaAcBAdaxd-waAzaAcv--AafFdbAbCAdbAbAdG-baa-AbAdcAaaaaaBAAd---D-c-jbDdG-c-AB-CBabAbD----AB-AbaB-aaGgDdBaaiH
K1d15_050_1 BA--BaaAadaaCaaa-AAbAabAaaaAcAa---iazhz-Aa--CAfaAaaaAAdAaaadGgGCead-cAadcAa-AbCdABAAdcCcaAAAaaCBcEaaBaa-AAaBAcCDaaaaBab--caAbAAaDdAaaacCdA--AaAaCAAaAaaabCbAbAbAbAbAaAaaaaCAAAAdaACaAcBb--AaaAa-DdGcCAAaggEcwgEA-aabAa--Cbc-AaAAdEaey
K1d15_051_0 -AAaaaDjcAEACaa-a--aAAA-cBbAaaFBEbabAba-FabDhzaaaaGAAaaaaaaaaAzAAabzaaA-AaaFdBaaAa-bBAAdCaaAAAbAgAaAAbAAaaaFAAb-bC-CcAAabaAa--c---cAaaabAaabbBadf-c-z
K1d15_051_1 dA---AAaaaAAa-AbaDcAAEfAa-aCbAAdACaAAAhbaavAAdAAAAAabaavBcBbBDabBabz-aBaA-bACeBAA-DdaAdAbAaAAaaaGbaaaa---AzAbb-vAAAAB-gvb-Kg-cxAAA-aaBAaAabBcAxCAdAaAbBaaxABabBaa--AaAAE-AabaabDdAbaAaabaAcAGA-aAAAdAAAAbAdAAAdAAAc-AdDaAaa-aBc
K1d15_052_0 -B-A-aaBAdCaAaaa---aA--ADAaAlCBAaAdAaBaAa-abdAacCbAAaaAaaACaBa--Eb--bCdbc--aACc-dDaAA-AhaAEaaAAeCabDayAaaAAacB-xcCacA-CabaaAAcvAAcv-CyyzB-AAcaxAAAaFcCaAaAcacCAAa-AaAaaAAbA-Aba-Aa-ACaaabAAaaa-AAaeAAb-A-bBaaA-A-aaAAAbAA
K1d15_052_1 AbAA----AaAaaaaBaAAAab-aABcAAAAaaAAjDaaAAAaaaay-GbAAAaababAcxb-Cd-B--C--b----Ebd-a-----dGa-bcCeAAaaa------CaAAAa-Cg-DcDdDdDbbDd-C----CaaAAdGAcBcCbbB-cAcBabDdCaaBcCcAA-aA-a--AbB-c-BcGcbBcDcDeCcE
K1d15_053_0 B-bzA-cDaaAAaAaaaADB-cAaaAAaAaAAeCaAcAzCeEc-a-bB-aDebaEaAaAaaABAAAABD-aaaAayDAAAaaagDzaAAAAfucCbCAAaAcA-dA-aaC-aAAAdaAAcAdzABabAczBeDaaA-AcAAAAdBAEeaBAAAaaAaaAaAbAbAaAa-AcB
K1d15_053_1 fB-baCAabAAcDcadHi-AJfB-aBcB-aeC-aayCaCAcAadxDaAaaaAayaAAaAAEbaCAbaCCdAAAAaAABcCgDcaCcFaaAcAC-kBFBdAbbGaAaaaAadBaaC--AAc-BcC-c-Bc-AaabDbbDdDddAbb-FbbDd-aA-Cbb--BbAaaF
K1d15_054_0 -CAbBhbBbbzBAAbEeaAacE-c--B--a--AAaB-aabDcAAaHaaaABbDAaAaaa-cGdb--aa--Fcba-B-cF-bDdCdAa-A--d-GaaaaDdA-Cd-
K1d15_054_1 --DdzC-czaCdDdAAaC-c-B-cyCbCcAAAczAAAdAazBbAAAabzBbAAABAAabAAAAabABbaaAaaaAaaawc--cAbDaAcCaAaaaedDcC----bab--Bcc--C-CfbDfFaaABcdDdCeEC-gDdb--Dc-D---b--bDAAa-C-a--D
K1d15_055_0 ---A---d-C-dDcCAdCAdabCabDdABaaaaaabaaaa--aAaaa---bBdcc-acDcy-bF-bdD-D-abAC-abCFAabAa-f-B-bAA----BbAbDaaAbaaCab-AcAAAiAAAaayAAAa--A-cbw
K1d15_055_1 iy-yyaCaA---AdAAAAaACaAabBAAAaBa-AbaAaCa-bAa----fGb-cAehzAAAdAbDaa-AAdCzeEa-e-Hyg-bBaay-B--cvbFzBAzAbadBACAabdDc-C---B--aAaBaAAbcDabaaa-abEcbAC-aab---bCcyaA-dyy
K1d15_056_0 cb------Bbb-EaAa-AbDbAbaaaACAa-AEg-aaAcaau---AfBvacC-dDD-j-lJfyfAAAAaAAABaaBAAdDCaaA--aaaaAcAaaaabacadAxCabA-AcbAAcaAaaaax-cCAAcCAgDyCA-A--DaBcDeAaAAbEgCa-BaaaaaaabaaAcc--Cw
K1d15_056_1 Af-EeFbctd-sEbdCd-EKlDAa-ayAeDC-AbcBCEea-A-AAfBCBBcaAcA-Dd-BBczAcB-CAAadDAAiEAdcKCeaBbaACAaacDAcfaCaabcacACdAaAAAbAAAbCbaCb-bCBabAaCAccDabBcBabDaABabBaaaCAcBaaBAy
K1d15_057_0 GJbbaABdbaahAaaaaAAa-ABcdDAAAAA-ABgAdDA-eAAbBAcCbaAaaC-ABAbaaAb-cBAcBdBCAAAbAAAAbcACaaa-GAaeAaaaaAAdaBaaaAadwCcDweAccaaaaavavAbadACAaBbd-cADdcEcG-AaaaaaaAaaaaCAAdGi----b-DbDAcC--DAa-dEAbAaazaaCcCaAaaAcfAAAbaaaaCyaBayyycCaaCaaDAAaeAAdCaAcBeCC-cCdCAbAAB
K1d15_057_1 dC-b-bbAaCaaaAacBDb-bbA-aAabAAAAb-bBbdCaaaCAbaGaaabaaa-a-bB-CaCBAbaaAcAayAAb-xcAbCaBaaaBa--aa--AbaEdD-AAAbAbaaAbDAAbcACabAAA--aaAdaAaCaabBH-b-AAAAa-aAEfCcAaaA-aaazDaaaBAdCdDcAbDcycABaa--aCaaaCa-dAaAaAaaAAbDbaabAaC
K1d15_058_0 bDbcbCabCaaaAAaayAA-aaAaaAz-bDbAcaacvA-AdyA-AdyA-AdyCbBAdD-AaaAdGcAaaiBaAaaCaACaaBAzAaGcAbDAadFAabaaaazABa--CCdaaaaAC-by----ABafwaCAdaaaayeAaAAAAdb-AB-aAbD-aaB-aB-AaaaaBaAcbAAAcAcCabaAAAAAAcBaaaCD
K1d15_058_1 BdGDaAbDd--aaaBfEaaAaaaa-dADAAaAbaBcBabCacGfEezEbaaAaBaA---BdGcaaAD-AdaaCAAAAbAaaaaADAcD-AcD-AEeD-AcDaaG-adAAAaaaAB--DB-AaAAaC-d-scAsxaDDAabebDbDaabBcAbDbDbBaAaaD-bAaAAa-eA-aaaaDb--
K1d15_059_0 CdCbCdDAaaaaxaa-HfCb-aDAag---aAAAABaaaAeaBabCaa--aCCabaAaba-bAAdEe-aaAa-bAAdKaaaAa--dAA--dAAAAabaEacyaCaay-AzaaF-AccA--EcbBdAAAAAAgaCAAAaaAAd-a-CacAaaaaAazBAca----dD--dD--Cb-cAdD-dC-Aa-aaaa-a
K1d15_059_1 Ac-aaa-a--A-ACbaBbBaaaAaABbaAAab-CfbaCAAbaAAdD-cAGaaebA-AhHhIdbAAc-B-B----aaaaaaaaACz---aAaaaAx-AHmtcaabB--kNd-abaaFDgEeFc--CcD-d--aAacCAcCaabA-----eF--Aa
K1d15_060_0 d-a---cyAaabCbyAAaaCaaaaAaaaCAAaAdBx-AAzaAAAaaaaCaAA-CaaaaaGczA-aaABdACAcBAAa-aACcAaa-aABavDaAzaABabAcvaaaCyaAbCaAabAa-xBAAA-aaaAaaavvAAAAaz---baaAzaAbybaaAav--aBAbaaFC---cv-bCA--xCadvaaAAbyaaAAbyaaAAaaAyaaaAAavaa-Azb-DAaaB-
K1d15_060_1 bAAAzBxAadAAaCyAAAacCAaAdvaDaaA-caAcCy-aaBcay--CeAazAcaay--cAbAbxABaw-aAaAAAcC-a--AAAeAbAA--bABaaAd-BAAbAAaaaa--DbAAdww--BaaazAa--aCacAAB-aaaaCadw--Dbb--DAAdbBAAaDg-D-Babzb-AAaaaAaaaAA-bAABAAAadwbAAcB-ABacAD---dBBAAAAbaAb--AAbAAAAbAAEaaAaCaaaAbAaA-AAaDa
K1d15_061_0 bCaaCcAcCabABeABabA-aD-abA-aFcbAad----EfCAAdEaBfBbHhd--D--AGaaAfbEaAbCBbaAaz-aBaaxaau-Baa-BAAyaAbAAdDaAAabAAAaaAaaac-AAAA-aaaasbAAdD-AabAAdDAaAxaaAxDwAAAAAbDzBaaweDAc--Ac-AbDdCaaAcBAAAAaBaa--Aa-aa---c-BAAaaaaAaEi-BaaD-Bb---czbaAa-b-DdzaAAdw
K1d15_061_1 
K1d16_001_1 Dg
K1d16_002_0 
K1d16_002_1 HAaccAAAaaaaAAAaa-aA-abB-AAAAaaaaAAAaa-ayAAAbaBaaa--BAdAa-CcCaaaBaaaAaAcAAAdCcAaaAab-AAAAaaaAaaaBaBAAdAAbAaaAbCaA-AaBaaAa-aAaCAaaaAAAaaA-aaAa-A-cCbbBaAaCbbCaaAd---aAcaaAA-aa-aAaBabBaaAdAAdAAAAaAaCbaaabaACAadBabaAaaaac-DAAaDaAb-AbAA
K1d16_003_0 aAaAbAbBaAAAaaaaacAA--aaBAbCba-aCafbaaA-AaaAAAaAzCA--bAABAeAzbCabACc-ayCc-a--AcAaaBaaAAaaAa-CcAaadA-AAAbAaAaCcabDAaaACbbAaA-aAaaAAAabCaCb-aAA--aA-aaAAaaaBAAaaaAbAAbCaaaaAaaAGcAAc
K1d16_003_1 AaaaABabACabAAAbBaaEAbdaABaaaAbACeaCaAaaaAa-aABAa-c-CaaBa--aAbCAcAAAbC-C-aaAaaczi-CHabaBab-aeF-a-bAAaaaahDaaaCdaz-a-A-yFaaeHEaaaaaAbdAbBbAeAxz
K1d16_004_0 bAACaaAAAAcACAcaAaaaAAAaaaAaBabdGaaaBCcAaa-a-CcCAbAA--aBaCbaaAaa-aA-bACbaaaCaAAabaAa-aACaAAb-aADacAab---DabbAAAaabAa-aA-bAAAAacAa-AcaBB-bAbCbCa--aAaaabAaaAbAAabAAaaa-abBcCA-baC--AaaAcDaaAaaCfCA
K1d16_004_1 EfaAABbaAaabaeaDbadBaEAbE-AaAbEaAaFbaaaAcaE-A-CdaEcAabA-abAAAaCbaaaAAdbEaaaFfBBAacAaaAaaaDaaaazaaaacAaAa-FFf-aaaDaaBaaBcC-a-CAbbaAabaaCabaaaAaDBaaBaaaCaBaaaBcDa-aaAAAa-a-CaAAabbAaCAaBaaaACbaaaDaAbDb-bbACbBaaa-dAbAAAAaAaAa-AcbeCaAaAdAAAbAbCaBaaaaAaaAAAAbAbCaBabAA
K1d16_005_0 aaaaAa-aaAAaADaaaAAAdBAaaaaaAAzbbCb-CaaaIAaaaBaaaaC----AcACcaaaaaaGa-Aac-a--aaACaaA-cCcaa-aAAaaaG-AbCaaaaC-AAaAAaCaaaaaA-aa-cBcAAAAaaaCbD-A--aA-AAaaAaaA-aaaABaaaaaGaaAA-C-a---aaAAaA-bAACcaaabEAaaAaaAbACCbaaA-BaaA--babAAaCAAAb-aaAcyAaCcAaayabaAxAa-zczaayu
K1d16_005_1 AAdAADbdzAbCaAaAexabEaACaAcAbA-aAA--cBabBaFb-Fb---aABaaaAaaaCaA-CaaEdGeF-ca-dDb-CAaaAaAaa-bA-aAcEfCaaaaaBAaCCe-AaGbB-bCAac--aAaaa-bAAC-d-adCAaFaCdAaaCaCaaDcDbBaAaaBba-AAaA-AAaBBBafyBbyEaAbAAbaA
K1d16_006_0 DDFbcAAAaa-AABbaAAAaCe-AaaaAcGaCjAaayAAFAAaaaaAcAzazaaaaaaABAAaAAadFaacaaAxDABAgBbHahHBhEaaaAAaaab--aDdbAFacD-caaz-EAaaaaaCaAEhCa-baDb-A-aaAA
K1d16_006_1 -Aa-CaAbAAA-Aa-----gAC--aaaaaaavAABGA----gAaAAABaAaCBaCabAa-aAAbCcaAbBaaaaDaAAaaAA--dAbCAAAAbaCAdaaAAbEaaaA-aAbAaa-FaAAcaA-adAaCAacAAAAaCAaAaAabaaaaaAAbAdAaAAAAAAAAbcAaA-CbCAaaA-bAa--A-aA-bAAaaaaaCaBA--d
K1d16_007_0 -AbC-cAAAAbAaA-aAcBAAdBAAaaCda-adycAaCb-abz-C-bAbBcCAaaEcAaAAaCaAAaAAbaaAaAaaaabAaAcAAAAaaAcAAA--aAACaAAdCaaa-aADaabAaDAAd-CcAaaaaDabAaaAc--BbBbAAAAaaAcAAAAbAACAaCAcBcAaaaaGacAaaBjD
K1d16_007_1 EcAAAd--aACA-aDabAaaBAdCaBaaAADgBAaaCiEcaxeCAabaDdaAdABaaaAAaabAaazAcGaAAbAgAbAAbxabva-Aaa-aeADaaCaACcbBaaCaaCabBaaaaaba-dAAAAaaaaAAAbAbAaGAbCaAAdCdAaaAaadAAdCbaaAAaCAdaACAaAaBAAAAdAAAAaCbCaaaCac-AaCcA-aABbBbBAAaaAcBbBAAdbAbaAAAaexAAaCAaaaaEAaaaBaa
K1d16_008_0 AbAbaAAbaA-CbAbaAAAbaACaAbAaAaAabAAaabAAb-GbAaaa-AaaABbAbBaaabAaaabaAaadbyadDCaiA-AgAAAAdAAAAaaaAwJbAbaAAabAbaCccAbAaaAbAcaDaaaC-bABabBbbAa-caEBAabAAAbAAbacAdBAAdAAAA-aaAD
K1d16_008_1 -----Bb---Bb---abBAa-bxDcAaAABaaD-aAAaAaaAB-a-aAaac-b-aAaaaAAaaAAaAcAaA-Ca--CfCaa-aAb-aaaABCaAcaaaaAbCaaA---A-A-AaA--CaacGcAaAabBAaaaaaaAbGAcaAAaaabG-C-bAaCec-abAaa-bD-A--ACcbaAB-caCABaAaaAAAaAa-aAAbA---------aaAAadAa-A-A--BcAaCa-aaaaAa-ay
